"Call_Center_Region","Customer_Balance","Customer_Name","Customer_Segment","Customer_State","Discount","Employee_Dept","Employee_Name","Employee_Salary","Employee_Yrs_Exp","Fill_Time","Gross_Profit","Item_Count","Manager_Name","Market_Segment","Order_Date","Order_Day","Order_ID","Order_Month","Order_Priority","Order_Quantity","Order_Quarter","Order_Status","Order_Year","PID","Price","Prod_TypeB","Prod_TypeC","Prod_TypeD","Prod_TypeE","Product_Base_Margin","Product_Container","Product_ID","Product_In_Stock","Product_Name","Receive_Time","Received_Date","Sales_Total","Ship_Charge","Ship_Date","Ship_Handle_Cost","Ship_Mode","Ship_Priority","Ship_Promo","Supplier_Balance","Supplier_Name","Supplier_Region","Supplier_State","Tax_Rate","Total_Cycle_Time","birst_constant_one","row"
"EAST","127","Sarah Jordon-Smith","CONSUMER","ALABAMA","0.09","1073","Rick Nelson","100876.0000","1","2","45.89","1","Suzanne Lafrenière","CONSUMER","2002-11-08 00:00:00","8","16576","11","4-NOT SPECIFIED","42","Q4","O","2002","53456","20.2400","FURNITURE","OFFICE FURNISHINGS","FRAMES","FRAMES","0.46","SMALL PACK","1214","YES","DAX Metal Frame, Desktop, Stepped-Edge","2","2002-11-12 00:00:00","814.51","9.9900","2002-11-10 00:00:00","8.9900","EXPRESS AIR","0","REGULAR SHIPPING","309","Supplier_015","EAST","NEBRASKA","0.04","4","",""
"EAST","127","Sarah Jordon-Smith","CONSUMER","ALABAMA","0.09","1076","Mary Miller","84535.0000","5","2","-158.31","1","Galen Kountz","CONSUMER","1998-06-23 00:00:00","23","28519","6","2-HIGH","45","Q2","F","1998","13340","4.9700","FURNITURE","OFFICE FURNISHINGS","FRAMES","FRAMES","0.54","MEDIUM BOX","1219","YES","DAX Value U-Channel Document Frames, Easel Back","3","1998-06-28 00:00:00","219.41","5.7100","1998-06-25 00:00:00","5.7100","REGULAR AIR","0","REGULAR SHIPPING","-831","Supplier_057","WEST","COLORADO","0.05","5","",""
"EAST","127","Sarah Jordon-Smith","CONSUMER","ALABAMA","0.09","1076","Mary Miller","84535.0000","5","2","122.99","1","Galen Kountz","CONSUMER","1998-06-23 00:00:00","23","28519","6","2-HIGH","4","Q2","F","1998","13341","85.9900","TECHNOLOGY","TELEPHONES AND COMMUNICATION","WIRELESS AND CELLULAR","NOKIA","0.55","WRAP BAG","991","YES","Accessory34","4","1998-06-29 00:00:00","316.13","0.0000","1998-06-25 00:00:00","0.9900","REGULAR AIR","0","FREE SHIPPING","2471","Supplier_092","CENTRAL","MICHIGAN","0.01","6","",""
"EAST","127","Sarah Jordon-Smith","CONSUMER","ALABAMA","0.09","1076","Mary Miller","84535.0000","5","0","119.56","1","Galen Kountz","CONSUMER","1998-06-23 00:00:00","23","28519","6","2-HIGH","42","Q2","F","1998","13342","22.0100","OFFICE SUPPLIES","PENS & ART SUPPLIES","PENCIL SHARPENERS","ELECTRONIC SHARPENERS","0.59","SMALL PACK","1743","YES","Boston 16801 Nautilus??? Battery Pencil Sharpener","2","1998-06-25 00:00:00","897.23","5.5300","1998-06-23 00:00:00","5.5300","REGULAR AIR","0","REGULAR SHIPPING","9508","Supplier_070","WEST","NEW MEXICO","0.06","2","",""
"EAST","127","Sarah Jordon-Smith","CONSUMER","ALABAMA","0.09","1076","Mary Miller","84535.0000","5","2","35.38","1","Galen Kountz","CONSUMER","1998-06-23 00:00:00","23","28519","6","2-HIGH","30","Q2","F","1998","13344","2.8800","OFFICE SUPPLIES","LABELS","STANDARD LABELS","STANDARD LABELS","0.36","SMALL BOX","5","YES","Avery 5","6","1998-07-01 00:00:00","81.48","0.5000","1998-06-25 00:00:00","0.5000","REGULAR AIR","0","REGULAR SHIPPING","1366","Supplier_006","EAST","SOUTH CAROLINA","0.03","8","",""
"EAST","127","Sarah Jordon-Smith","CONSUMER","ALABAMA","0.09","1079","Philémon H. Paquette","75034.0000","9","2","-33.18","1","Michael J. Jacobs","CONSUMER","1998-04-08 00:00:00","8","57889","4","5-LOW","35","Q2","F","1998","11428","4.7300","FURNITURE","OFFICE FURNISHINGS","FRAMES","FRAMES","0.46","SMALL PACK","1201","YES","C-Line Cubicle Keepers Polyproplyene Holder With Velcro Backings","1","1998-04-11 00:00:00","158.47","3.3000","1998-04-10 00:00:00","3.3000","REGULAR AIR","0","REGULAR SHIPPING","6116","Supplier_039","EAST","NEBRASKA","0.03","3","",""
"EAST","127","Sarah Jordon-Smith","CONSUMER","ALABAMA","0.09","1079","Philémon H. Paquette","75034.0000","9","2","35.68","1","Michael J. Jacobs","CONSUMER","1998-04-08 00:00:00","8","57889","4","5-LOW","16","Q2","F","1998","11433","39.9800","TECHNOLOGY","COMPUTER PERIPHERALS","KEYBOARDS","CORDED KEYBOARDS","0.72","SMALL BOX","677","YES","Microsoft Natural Keyboard Elite","1","1998-04-11 00:00:00","600.25","6.5000","1998-04-10 00:00:00","6.5000","REGULAR AIR","0","REGULAR SHIPPING","1044","Supplier_078","WEST","ARIZONA","0.02","3","",""
"EAST","127","Sarah Jordon-Smith","CONSUMER","ALABAMA","0.09","1087","Cubberley, Cynthia","94405.0000","2","2","-20.34","1","Lambda Sigma","CONSUMER","1999-02-13 00:00:00","13","52227","2","3-MEDIUM","16","Q1","F","1999","19628","28.9800","TECHNOLOGY","COMPUTER PERIPHERALS","KEYBOARDS","CORDED KEYBOARDS","0.78","SMALL BOX","682","YES","Adesso Tru-Form Ergonomic Keyboard","3","1999-02-18 00:00:00","445.33","6.5000","1999-02-15 00:00:00","6.5000","REGULAR AIR","0","REGULAR SHIPPING","2971","Supplier_076","EAST","SOUTH CAROLINA","0.04","5","",""
"EAST","127","Sarah Jordon-Smith","CONSUMER","ALABAMA","0.09","1091","Driscoll, Candy","36912.0000","10","4","-64.76","1","Faris, Marilyn","CONSUMER","1999-06-25 00:00:00","25","18119","6","5-LOW","12","Q2","F","1999","22998","16.9900","FURNITURE","OFFICE FURNISHINGS","FLOOR LAMPS","FLOOR LAMPS","0.67","LARGE BOX","1141","YES","Tensor Brushed Steel Torchiere Floor Lamp","4","1999-07-03 00:00:00","203.96","11.0100","1999-06-29 00:00:00","11.0100","REGULAR AIR","0","REGULAR SHIPPING","1044","Supplier_078","WEST","ARIZONA","0.04","8","",""
"EAST","127","Sarah Jordon-Smith","CONSUMER","ALABAMA","0.09","1095","Davis, Theresa","35199.0000","3","3","1743.82","1","Gerardo Colmenar","CONSUMER","2002-12-06 00:00:00","6","23938","12","3-MEDIUM","10","Q4","O","2002","54202","367.9900","OFFICE SUPPLIES","BINDERS AND BINDER ACCESSORIES","BINDING MACHINES","BINDING MACHINES","0.4","SMALL BOX","146","YES","Ibico Ibimaster 300 Manual Binding System","5","2002-12-14 00:00:00","3415.68","0.0000","2002-12-09 00:00:00","19.9900","REGULAR AIR","0","FREE SHIPPING","2958","Supplier_047","EAST","SOUTH CAROLINA","0.02","8","",""
"EAST","127","Sarah Jordon-Smith","CONSUMER","ALABAMA","0.1","1062","Miskie, Adele","89638.0000","1","9","352.45","1","Alok Kapoor","CONSUMER","2000-08-06 00:00:00","6","38787","8","5-LOW","27","Q3","O","2000","32795","65.9900","TECHNOLOGY","TELEPHONES AND COMMUNICATION","WIRELESS AND CELLULAR","MOTOROLA","0.58","SMALL BOX","910","YES","V 3600 Series","12","2000-08-27 00:00:00","1628.58","8.9900","2000-08-15 00:00:00","8.9900","REGULAR AIR","0","REGULAR SHIPPING","9107","Supplier_013","WEST","IDAHO","0.01","21","",""
"EAST","127","Sarah Jordon-Smith","CONSUMER","ALABAMA","0.1","1065","Kameshwar Prasad","48535.0000","1","1","114.56","1","Peacock, Margaret","CONSUMER","1997-12-31 00:00:00","31","25796","12","3-MEDIUM","24","Q4","F","1997","9099","30.9800","OFFICE SUPPLIES","PAPER","COPY PAPER","COPY PAPER","0.4","SMALL BOX","1925","YES","Xerox 1925","3","1998-01-04 00:00:00","736.21","13.5100","1998-01-01 00:00:00","13.5100","REGULAR AIR","0","REGULAR SHIPPING","92","Supplier_058","WEST","UTAH","0.08","4","",""
"EAST","127","Sarah Jordon-Smith","CONSUMER","ALABAMA","0.1","1077","Matthew Vanderschaaf","44870.0000","1","2","561.8","1","Michael J. Jacobs","CONSUMER","2001-09-06 00:00:00","6","28164","9","2-HIGH","21","Q3","O","2001","42863","95.9900","TECHNOLOGY","TELEPHONES AND COMMUNICATION","WIRELESS AND CELLULAR","ERICSSON","0.59","SMALL BOX","842","NO","CF 768","14","2001-09-22 00:00:00","1912.61","7.6900","2001-09-08 00:00:00","7.6900","REGULAR AIR","0","REGULAR SHIPPING","7773","Supplier_043","EAST","VIRGINIA","0.05","16","",""
"EAST","127","Sarah Jordon-Smith","CONSUMER","ALABAMA","0.1","1087","Cubberley, Cynthia","94405.0000","2","2","-4.82","1","Lambda Sigma","CONSUMER","1999-02-13 00:00:00","13","52227","2","3-MEDIUM","6","Q1","F","1999","19627","2.1200","TECHNOLOGY","COMPUTER PERIPHERALS","MEDIA","CD-R MEDIA","0.55","SMALL PACK","581","YES","Fuji Slim Jewel Case CD-R","4","1999-02-19 00:00:00","14.12","1.9900","1999-02-15 00:00:00","1.9900","REGULAR AIR","0","REGULAR SHIPPING","1433","Supplier_012","EAST","NEBRASKA","0.06","6","",""
"EAST","127","Sarah Jordon-Smith","CONSUMER","ALABAMA","0.1","1090","Gill, Warren","27358.0000","9","12","95.41","1","Faris, Marilyn","CONSUMER","2001-06-17 00:00:00","17","22944","6","5-LOW","18","Q2","O","2001","40855","18.6300","OFFICE SUPPLIES","ENVELOPES","RECYCLED ENVELOPES","RECYCLED ENVELOPES","0.36","SMALL BOX","1649","NO","Jiffy??? Padded Mailers with Self-Seal Closure","107","2001-10-14 00:00:00","319.63","5.7500","2001-06-29 00:00:00","5.7500","REGULAR AIR","0","REGULAR SHIPPING","4516","Supplier_050","EAST","MARYLAND","0.04","119","",""
"EAST","127","Sarah Jordon-Smith","CONSUMER","ALABAMA","0.12","1093","Danko, Susan","33523.0000","4","2","130.33","1","Colleen Hurwitz","CONSUMER","2001-06-18 00:00:00","18","36837","6","4-NOT SPECIFIED","14","Q2","O","2001","40909","62.1800","FURNITURE","OFFICE FURNISHINGS","MATS","MATS","0.63","MEDIUM BOX","1248","YES","Deflect-o Glass Clear Studded Chair Mats","14","2001-07-04 00:00:00","830.52","10.8400","2001-06-20 00:00:00","10.8400","REGULAR AIR","0","REGULAR SHIPPING","1883","Supplier_086","CENTRAL","OHIO","0.07","16","",""
"EAST","127","Sarah Jordon-Smith","CONSUMER","ALABAMA","0.12","1095","Davis, Theresa","35199.0000","3","2","-12.94","1","Gerardo Colmenar","CONSUMER","2002-12-06 00:00:00","6","23938","12","3-MEDIUM","15","Q4","O","2002","54203","7.2800","OFFICE SUPPLIES","PAPER","STATIONARY","BUSINESS STATIONARY","0.35","SMALL BOX","181","YES","Southworth Structures Collection???","4","2002-12-12 00:00:00","107.33","5.4700","2002-12-08 00:00:00","5.4700","REGULAR AIR","0","REGULAR SHIPPING","7628","Supplier_008","WEST","COLORADO","0.06","6","",""
"EAST","127","Sarah Jordon-Smith","CONSUMER","ALABAMA","0.12","1095","Davis, Theresa","35199.0000","3","1","21.99","1","Gerardo Colmenar","CONSUMER","2002-12-06 00:00:00","6","23938","12","3-MEDIUM","25","Q4","O","2002","54205","35.9900","TECHNOLOGY","OFFICE MACHINES","TELEPHONES","SINGLE LINE PHONES","0.51","MEDIUM BOX","78","YES","AT&T 9320 900MHz White Cordless Telephone","1","2002-12-08 00:00:00","830.61","22.9900","2002-12-07 00:00:00","13.9900","EXPRESS AIR","0","REGULAR SHIPPING","2734","Supplier_054","EAST","VIRGINIA","0.02","2","",""
"EAST","127","Sarah Jordon-Smith","CONSUMER","ALABAMA","0.15","1095","Davis, Theresa","35199.0000","3","1","111.11","1","Gerardo Colmenar","CONSUMER","2002-12-06 00:00:00","6","23938","12","3-MEDIUM","3","Q4","O","2002","54204","123.3800","OFFICE SUPPLIES","APPLIANCES","AIR PURIFIERS","AIR PURIFIERS","0.46","LARGE BOX","139","YES","Honeywell Enviracaire® Portable HEPA Air Cleaner for up to 10 x 16 Room","2","2002-12-09 00:00:00","354.84","24.4900","2002-12-07 00:00:00","24.4900","REGULAR AIR","0","REGULAR SHIPPING","7041","Supplier_018","WEST","UTAH","0.05","3","",""
"EAST","127","Sarah Jordon-Smith","CONSUMER","ALABAMA","0.3","1073","Rick Nelson","100876.0000","1","3","209.08","1","Suzanne Lafrenière","CONSUMER","2002-11-08 00:00:00","8","16576","11","4-NOT SPECIFIED","43","Q4","O","2002","53455","30.9300","FURNITURE","OFFICE FURNISHINGS","FRAMES","FRAMES","0.44","SMALL PACK","1198","YES","Advantus Employee of the Month Certificate Frame, 11 x 13-1/2","5","2002-11-16 00:00:00","962.84","3.9200","2002-11-11 00:00:00","3.9200","REGULAR AIR","0","REGULAR SHIPPING","4381","Supplier_035","WEST","CALIFORNIA","0.03","8","",""
"EAST","232","Joseph Airdo","HOME OFFICE","ALABAMA","0","1069","Ewing, Kristie","33620.0000","11","1","-166.51","1","MacCallum, Joan","HOME OFFICE","2002-11-03 00:00:00","3","12834","11","4-NOT SPECIFIED","12","Q4","O","2002","53332","80.9800","OFFICE SUPPLIES","STORAGE & ORGANIZATION","SHELVING","SHELVING","0.81","LARGE BOX","440","YES","Carina Double Wide Media Storage Towers in Natural & Black","2","2002-11-06 00:00:00","1040.62","29.9900","2002-11-04 00:00:00","35.0000","EXPRESS AIR","0","REGULAR SHIPPING","3671","Supplier_099","CENTRAL","WISCONSIN","0.04","3","",""
"EAST","232","Joseph Airdo","HOME OFFICE","ALABAMA","0","1080","Toy, Anne Marie","65755.0000","2","2","3580.53","1","Bob Pennefather","HOME OFFICE","2002-09-28 00:00:00","28","15650","9","3-MEDIUM","11","Q3","O","2002","52540","499.9900","TECHNOLOGY","COPIERS AND FAX","COPIERS","BUSINESS COPIERS","0.36","LARGE BOX","661","YES","Sharp AL-1530CS Digital Copier","5","2002-10-05 00:00:00","5829.88","0.0000","2002-09-30 00:00:00","24.4900","REGULAR AIR","0","FREE SHIPPING","9171","Supplier_024","CENTRAL","ILLINOIS","0.06","7","",""
"EAST","232","Joseph Airdo","HOME OFFICE","ALABAMA","0","1081","Casperson, Carol","71040.0000","10","5","79.01","1","Bob Pennefather","HOME OFFICE","1999-06-29 00:00:00","29","18919","6","5-LOW","39","Q2","F","1999","23080","17.5200","OFFICE SUPPLIES","APPLIANCES","AIR PURIFIERS","AIR PURIFIERS","0.5","MEDIUM BOX","1377","YES","Bionaire 99.97% HEPA Air Cleaner","8","1999-07-12 00:00:00","739.28","8.1700","1999-07-04 00:00:00","8.1700","REGULAR AIR","0","REGULAR SHIPPING","2471","Supplier_092","CENTRAL","MICHIGAN","0.07","13","",""
"EAST","232","Joseph Airdo","HOME OFFICE","ALABAMA","0","1091","Richard Olsen","100716.0000","1","2","-132.61","1","Faris, Marilyn","HOME OFFICE","1998-10-10 00:00:00","10","20868","10","5-LOW","11","Q4","F","1998","16184","89.8300","OFFICE SUPPLIES","STORAGE & ORGANIZATION","SHELVING","SHELVING","0.83","LARGE BOX","451","YES","Fellowes Officeware??? Wire Shelving","1","1998-10-13 00:00:00","1072.54","35.0000","1998-10-12 00:00:00","35.0000","REGULAR AIR","0","REGULAR SHIPPING","166","Supplier_081","EAST","VIRGINIA","0.05","3","",""
"EAST","232","Joseph Airdo","HOME OFFICE","ALABAMA","0.01","1069","Ewing, Kristie","33620.0000","11","2","3756.52","1","MacCallum, Joan","HOME OFFICE","2002-11-03 00:00:00","3","12834","11","4-NOT SPECIFIED","40","Q4","O","2002","53334","300.9800","FURNITURE","CHAIRS & CHAIRMATS","OFFICE CHAIRS","EXECUTIVE CHAIRS","0.59","JUMBO DRUM","1095","YES","Global Leather Executive Chair","11","2002-11-16 00:00:00","12190.45","33.2700","2002-11-05 00:00:00","33.2700","DELIVERY TRUCK","0","REGULAR SHIPPING","5756","Supplier_001","WEST","COLORADO","0.02","13","",""
"EAST","232","Joseph Airdo","HOME OFFICE","ALABAMA","0.01","1090","Heishman, Ann","52291.0000","4","2","-50.32","1","Faris, Marilyn","HOME OFFICE","2002-11-02 00:00:00","2","58948","11","3-MEDIUM","40","Q4","O","2002","53302","6.4800","OFFICE SUPPLIES","PAPER","COPY PAPER","COPY PAPER","0.37","SMALL BOX","1994","YES","Xerox 1994","4","2002-11-08 00:00:00","275.18","5.7400","2002-11-04 00:00:00","5.7400","REGULAR AIR","0","REGULAR SHIPPING","1888","Supplier_027","CENTRAL","WISCONSIN","0.05","6","",""
"EAST","232","Joseph Airdo","HOME OFFICE","ALABAMA","0.01","1090","Oscar Peterson","26694.0000","1","2","395.72","1","Faris, Marilyn","HOME OFFICE","2000-01-25 00:00:00","25","14470","1","3-MEDIUM","40","Q1","F","2000","28206","59.9900","TECHNOLOGY","OFFICE MACHINES","TELEPHONES","SINGLE LINE PHONES","0.52","SMALL BOX","780","YES","AT&T 9371 900MHz Phone w/Caller ID/ TAD & Speakerphone","5","2000-02-01 00:00:00","2443.11","19.9900","2000-01-27 00:00:00","19.9900","REGULAR AIR","0","REGULAR SHIPPING","2944","Supplier_045","EAST","MARYLAND","0.02","7","",""
"EAST","232","Joseph Airdo","HOME OFFICE","ALABAMA","0.03","1080","Toy, Anne Marie","65755.0000","2","1","-87.25","1","Bob Pennefather","HOME OFFICE","2002-09-28 00:00:00","28","15650","9","3-MEDIUM","46","Q3","O","2002","52542","30.9800","OFFICE SUPPLIES","PAPER","COPY PAPER","COPY PAPER","0.4","SMALL BOX","1988","YES","Xerox 1988","2","2002-10-01 00:00:00","1402.32","19.9900","2002-09-29 00:00:00","19.9900","REGULAR AIR","0","REGULAR SHIPPING","9366","Supplier_021","CENTRAL","MICHIGAN","0","3","",""
"EAST","232","Joseph Airdo","HOME OFFICE","ALABAMA","0.03","1091","Richard Olsen","100716.0000","1","7","545.85","1","Faris, Marilyn","HOME OFFICE","1998-10-10 00:00:00","10","20868","10","5-LOW","9","Q4","F","1998","16182","178.4700","OFFICE SUPPLIES","STORAGE & ORGANIZATION","PORTABLE STORAGE","PORTABLE STORAGE","0.55","SMALL BOX","41","YES","Hot File® 7-Pocket, Floor Stand","11","1998-10-28 00:00:00","1609.19","19.9900","1998-10-17 00:00:00","19.9900","REGULAR AIR","0","REGULAR SHIPPING","2471","Supplier_092","CENTRAL","MICHIGAN","0.02","18","",""
"EAST","232","Joseph Airdo","HOME OFFICE","ALABAMA","0.04","1069","Ewing, Kristie","33620.0000","11","1","-29.75","1","MacCallum, Joan","HOME OFFICE","2002-11-03 00:00:00","3","12834","11","4-NOT SPECIFIED","13","Q4","O","2002","53329","4.9800","TECHNOLOGY","COMPUTER PERIPHERALS","MEDIA","FLOPPY DISKS","0.64","SMALL PACK","620","YES","Imation 3.5"", DISKETTE 44766 HGHLD3.52HD/FM, 10/Pack","3","2002-11-07 00:00:00","71.74","4.6200","2002-11-04 00:00:00","4.6200","REGULAR AIR","0","REGULAR SHIPPING","287","Supplier_052","CENTRAL","OHIO","0.08","4","",""
"EAST","232","Joseph Airdo","HOME OFFICE","ALABAMA","0.04","1069","Farmer, Clara","42309.0000","1","1","375.74","1","MacCallum, Joan","HOME OFFICE","1998-02-13 00:00:00","13","7655","2","2-HIGH","47","Q1","F","1998","10180","105.2900","FURNITURE","OFFICE FURNISHINGS","MATS","MATS","0.79","LARGE BOX","1251","YES","Eldon Antistatic Chair Mats for Low to Medium Pile Carpets","4","1998-02-18 00:00:00","4760.8","10.1200","1998-02-14 00:00:00","10.1200","REGULAR AIR","0","REGULAR SHIPPING","21","Supplier_026","WEST","CALIFORNIA","0","5","",""
"EAST","232","Joseph Airdo","HOME OFFICE","ALABAMA","0.04","1069","Johler, Betty","25551.0000","1","7","540.63","1","MacCallum, Joan","HOME OFFICE","1998-07-24 00:00:00","24","57440","7","5-LOW","12","Q3","F","1998","14074","115.9900","TECHNOLOGY","TELEPHONES AND COMMUNICATION","WIRELESS AND CELLULAR","MOTOROLA","0.58","SMALL BOX","867","YES","DPC 650 Piper","11","1998-08-11 00:00:00","1377.92","14.9900","1998-07-31 00:00:00","2.5000","EXPRESS AIR","0","FREE SHIPPING","3577","Supplier_067","CENTRAL","TEXAS","0.02","18","",""
"EAST","232","Joseph Airdo","HOME OFFICE","ALABAMA","0.04","1090","Oscar Peterson","26694.0000","1","2","-19.59","1","Faris, Marilyn","HOME OFFICE","2000-01-25 00:00:00","25","14470","1","3-MEDIUM","19","Q1","F","2000","28203","10.6800","OFFICE SUPPLIES","STORAGE & ORGANIZATION","PORTABLE STORAGE","PORTABLE STORAGE","0.58","SMALL BOX","386","YES","Staples SimpliFile® Letter/Legal Tote","3","2000-01-30 00:00:00","214.57","6.1300","2000-01-27 00:00:00","6.1300","REGULAR AIR","0","REGULAR SHIPPING","309","Supplier_015","EAST","NEBRASKA","0.07","5","",""
"EAST","232","Joseph Airdo","HOME OFFICE","ALABAMA","0.04","1090","Oscar Peterson","26694.0000","1","2","-236.09","1","Faris, Marilyn","HOME OFFICE","2000-01-25 00:00:00","25","14470","1","3-MEDIUM","20","Q1","F","2000","28204","150.9800","FURNITURE","BOOKCASES","WOODEN BOOKCASES","WOODEN BOOKCASES","0.65","JUMBO BOX","1011","YES","Bush Mission Pointe Library","8","2000-02-04 00:00:00","3052.05","66.2700","2000-01-27 00:00:00","66.2700","DELIVERY TRUCK","0","REGULAR SHIPPING","2958","Supplier_047","EAST","SOUTH CAROLINA","0.03","10","",""
"EAST","232","Joseph Airdo","HOME OFFICE","ALABAMA","0.04","1090","Oscar Peterson","26694.0000","1","2","788.79","1","Faris, Marilyn","HOME OFFICE","2000-01-25 00:00:00","25","14470","1","3-MEDIUM","7","Q1","F","2000","28205","422.5100","FURNITURE","CHAIRS & CHAIRMATS","OFFICE CHAIRS","STACKING AND FOLDING CHAIRS","0.6","JUMBO DRUM","1103","YES","Global Comet??? Stacking Arm Chair","10","2000-02-06 00:00:00","3050.88","69.6500","2000-01-27 00:00:00","69.6500","DELIVERY TRUCK","0","REGULAR SHIPPING","4641","Supplier_004","EAST","MASS","0.05","12","",""
"EAST","232","Joseph Airdo","HOME OFFICE","ALABAMA","0.04","1091","Christopher Meredith","75505.0000","1","12","633.43","1","Faris, Marilyn","HOME OFFICE","2001-03-31 00:00:00","31","59328","3","5-LOW","50","Q1","O","2001","38893","43.1300","FURNITURE","OFFICE FURNISHINGS","CLOCKS","CLOCKS","0.51","SMALL PACK","1170","NO","Howard Miller 11-1/2"" Diameter Grantwood Wall Clock","100","2001-07-21 00:00:00","2182.74","8.9900","2001-04-12 00:00:00","8.9900","REGULAR AIR","0","REGULAR SHIPPING","7773","Supplier_043","EAST","VIRGINIA","0.05","112","",""
"EAST","232","Joseph Airdo","HOME OFFICE","ALABAMA","0.05","1068","K.L Arya","41197.0000","4","2","262.05","1","Sharp, Mary Jane","HOME OFFICE","2002-04-15 00:00:00","15","47328","4","1-URGENT","6","Q2","O","2002","48311","125.9900","TECHNOLOGY","TELEPHONES AND COMMUNICATION","WIRELESS AND CELLULAR","MOTOROLA","0.57","SMALL BOX","870","YES","i1000plus","4","2002-04-21 00:00:00","718.14","0.0000","2002-04-17 00:00:00","4.2000","REGULAR AIR","0","FREE SHIPPING","3017","Supplier_037","CENTRAL","ILLINOIS","0","6","",""
"EAST","232","Joseph Airdo","HOME OFFICE","ALABAMA","0.05","1069","Ewing, Kristie","33620.0000","11","0","-152.01","1","MacCallum, Joan","HOME OFFICE","2002-11-03 00:00:00","3","12834","11","4-NOT SPECIFIED","41","Q4","O","2002","53335","1.7600","FURNITURE","OFFICE FURNISHINGS","PLASTIC DESK SETS","PLASTIC DESK SETS","0.41","SMALL BOX","1266","YES","Regeneration Desk Collection","2","2002-11-05 00:00:00","76.84","4.8600","2002-11-03 00:00:00","4.8600","REGULAR AIR","0","REGULAR SHIPPING","3577","Supplier_067","CENTRAL","TEXAS","0.05","2","",""
"EAST","232","Joseph Airdo","HOME OFFICE","ALABAMA","0.05","1081","Casperson, Carol","71040.0000","10","9","-101.1","1","Bob Pennefather","HOME OFFICE","1999-06-29 00:00:00","29","18919","6","5-LOW","43","Q2","F","1999","23078","6.4800","OFFICE SUPPLIES","PAPER","COPY PAPER","COPY PAPER","0.37","SMALL BOX","20","YES","Xerox 20","13","1999-07-21 00:00:00","284.51","6.5700","1999-07-08 00:00:00","6.5700","REGULAR AIR","0","REGULAR SHIPPING","3437","Supplier_096","EAST","VIRGINIA","0.05","22","",""
